Year,ID Geography,Geography,Wage GINI,Wage GINI Moe
"2015","31000US39020","Portsmouth, OH",0.4749,0.0235
"2015","31000US24500","Great Falls, MT",0.5014,0.0468
"2015","31000US11540","Appleton, WI",0.3929,0.0118
"2015","31000US19340","Davenport-Moline-Rock Island, IA-IL",0.4301,0.0133
"2015","31000US39060","Pottsville, PA",0.4396,0.022
"2015","31000US24420","Grants Pass, OR",0.4262,0.027099999999999996
"2015","31000US47300","Visalia-Porterville, CA",0.4772,0.0167
"2015","31000US42140","Santa Fe, NM",0.4865,0.021
"2015","31000US39140","Prescott, AZ",0.4294,0.0215
"2015","31000US24340","Grand Rapids-Wyoming, MI",0.4527,0.0119
"2015","31000US11500","Anniston-Oxford-Jacksonville, AL",0.4219,0.0199
"2015","31000US39300","Providence-Warwick, RI-MA",0.4644,0.0072
"2015","31000US46100","Tullahoma-Manchester, TN",0.4322,0.0284
"2015","31000US49620","York-Hanover, PA",0.4103,0.0168
"2015","31000US19380","Dayton, OH",0.4565,0.0104
"2015","31000US39340","Provo-Orem, UT",0.4208,0.013500000000000002
"2015","31000US24300","Grand Junction, CO",0.4448,0.0277
"2015","31000US11460","Ann Arbor, MI",0.4731,0.0124
"2015","31000US24260","Grand Island, NE",0.4071,0.0202
"2015","31000US39380","Pueblo, CO",0.4748,0.0278
"2015","31000US19460","Decatur, AL",0.456,0.0281
"2015","31000US24220","Grand Forks, ND-MN",0.4829,0.0449
"2015","31000US42100","Santa Cruz-Watsonville, CA",0.4833,0.0182
"2015","31000US39460","Punta Gorda, FL",0.461,0.028299999999999995
"2015","31000US19500","Decatur, IL",0.4794,0.0278
"2015","31000US24140","Goldsboro, NC",0.4448,0.027399999999999997
"2015","31000US39500","Quincy, IL-MO",0.4506,0.0365
"2015","31000US46140","Tulsa, OK",0.4743,0.0088
"2015","31000US11260","Anchorage, AK",0.441,0.0187
"2015","31000US24060","Glenwood Springs, CO",0.4702,0.0428
"2015","31000US39540","Racine, WI",0.4202,0.0158
"2015","31000US24020","Glens Falls, NY",0.4446,0.0323
"2015","31000US11180","Ames, IA",0.4818,0.0353
"2015","31000US19660","Deltona-Daytona Beach-Ormond Beach, FL",0.4618,0.0203
"2015","31000US39580","Raleigh, NC",0.4449,0.0073
"2015","31000US23900","Gettysburg, PA",0.3874,0.0194
"2015","31000US47260","Virginia Beach-Norfolk-Newport News, VA-NC",0.4322,0.0066
"2015","31000US42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA",0.4658,0.0198
"2015","31000US39660","Rapid City, SD",0.4428,0.0234
"2015","31000US23700","Gallup, NM",0.5309,0.0405
"2015","31000US11100","Amarillo, TX",0.4529,0.0199
"2015","31000US39740","Reading, PA",0.4512,0.0191
"2015","31000US46180","Tupelo, MS",0.4533,0.0246
"2015","31000US49660","Youngstown-Warren-Boardman, OH-PA",0.4573,0.0133
"2015","31000US19740","Denver-Aurora-Lakewood, CO",0.4557,0.0054
"2015","31000US39820","Redding, CA",0.4584,0.0194
"2015","31000US23580","Gainesville, GA",0.4754,0.025800000000000003
"2015","31000US11020","Altoona, PA",0.445,0.0237
"2015","31000US23540","Gainesville, FL",0.5027,0.0184
"2015","31000US39900","Reno, NV",0.4501,0.014700000000000001
"2015","31000US19780","Des Moines-West Des Moines, IA",0.4478,0.012900000000000002
"2015","31000US23460","Gadsden, AL",0.4125,0.0261
"2015","31000US41980","San Juan-Carolina-Caguas, PR",0.5595,0.0094
"2015","31000US39980","Richmond, IN",0.5028,0.05210000000000001
"2015","31000US19820","Detroit-Warren-Dearborn, MI",0.4761,0.0042
"2015","31000US23420","Fresno, CA",0.4711,0.0099
"2015","31000US40060","Richmond, VA",0.463,0.0084
"2015","31000US46220","Tuscaloosa, AL",0.4776,0.0176
"2015","31000US10900","Allentown-Bethlehem-Easton, PA-NJ",0.4361,0.01
"2015","31000US23180","Frankfort, KY",0.3769,0.0233
"2015","31000US40080","Richmond-Berea, KY",0.4552,0.0296
"2015","31000US23060","Fort Wayne, IN",0.4607,0.0205
"2015","31000US10780","Alexandria, LA",0.4724,0.024
"2015","31000US20020","Dothan, AL",0.4811,0.016
"2015","31000US40140","Riverside-San Bernardino-Ontario, CA",0.4477,0.0059
"2015","31000US22900","Fort Smith, AR-OK",0.4677,0.022
"2015","31000US47220","Vineland-Bridgeton, NJ",0.4286,0.0202
"2015","31000US41940","San Jose-Sunnyvale-Santa Clara, CA",0.462,0.0057
"2015","31000US40220","Roanoke, VA",0.4326,0.0158
"2015","31000US20100","Dover, DE",0.4375,0.028299999999999995
"2015","31000US10740","Albuquerque, NM",0.4711,0.0111
"2015","31000US40260","Roanoke Rapids, NC",0.5256,0.0448
"2015","31000US22660","Fort Collins, CO",0.4469,0.0181
"2015","31000US49700","Yuba City, CA",0.4446,0.015499999999999998
"2015","31000US46300","Twin Falls, ID",0.4263,0.0311
"2015","31000US40340","Rochester, MN",0.4595,0.0181
"2015","31000US22580","Forest City, NC",0.4449,0.0307
"2015","31000US10700","Albertville, AL",0.482,0.0329
"2015","31000US20180","DuBois, PA",0.4241,0.022
"2015","31000US40380","Rochester, NY",0.4549,0.0104
"2015","31000US22540","Fond du Lac, WI",0.4188,0.0225
"2015","31000US20220","Dubuque, IA",0.4187,0.0225
"2015","31000US41900","San Germán, PR",0.5554,0.0421
"2015","31000US40420","Rockford, IL",0.4294,0.0158
"2015","31000US22520","Florence-Muscle Shoals, AL",0.4835,0.028500000000000004
"2015","31000US22500","Florence, SC",0.4949,0.0236
"2015","31000US40580","Rocky Mount, NC",0.4824,0.0256
"2015","31000US46340","Tyler, TX",0.4819,0.025999999999999995
"2015","31000US10580","Albany-Schenectady-Troy, NY",0.4404,0.0103
"2015","31000US22420","Flint, MI",0.4554,0.0162
"2015","31000US40660","Rome, GA",0.4687,0.0301
"2015","31000US20260","Duluth, MN-WI",0.4398,0.0123
"2015","31000US10540","Albany, OR",0.427,0.024
"2015","31000US22380","Flagstaff, AZ",0.483,0.0345
"2015","31000US40700","Roseburg, OR",0.4608,0.0363
"2015","31000US47020","Victoria, TX",0.4338,0.0225
"2015","31000US22300","Findlay, OH",0.4058,0.0278
"2015","31000US41860","San Francisco-Oakland-Hayward, CA",0.4905,0.0043
"2015","31000US40740","Roswell, NM",0.4506,0.028
"2015","31000US20380","Dunn, NC",0.4156,0.0221
"2015","31000US10500","Albany, GA",0.4944,0.0272
"2015","31000US40780","Russellville, AR",0.4305,0.0254
"2015","31000US22220","Fayetteville-Springdale-Rogers, AR-MO",0.471,0.013500000000000002
"2015","31000US49740","Yuma, AZ",0.4379,0.0199
"2015","31000US46380","Ukiah, CA",0.4715,0.0362
"2015","31000US40900","Sacramento--Roseville--Arden-Arcade, CA",0.4579,0.0057
"2015","31000US22180","Fayetteville, NC",0.4536,0.0173
"2015","31000US10460","Alamogordo, NM",0.44,0.0266
"2015","31000US20500","Durham-Chapel Hill, NC",0.4916,0.0132
"2015","31000US40980","Saginaw, MI",0.4746,0.0213
"2015","31000US22140","Farmington, NM",0.4571,0.0276
"2015","31000US20700","East Stroudsburg, PA",0.3974,0.0188
"2015","31000US41780","Sandusky, OH",0.4745,0.0426
"2015","31000US41060","St. Cloud, MN",0.4275,0.022
"2015","31000US22100","Farmington, MO",0.3969,0.0261
"2015","31000US22060","Faribault-Northfield, MN",0.4358,0.0368
"2015","31000US41100","St. George, UT",0.4372,0.0342
"2015","31000US46520","Urban Honolulu, HI",0.4322,0.0088
"2015","31000US10420","Akron, OH",0.4673,0.0112
"2015","31000US22020","Fargo, ND-MN",0.4564,0.0213
"2015","31000US41140","St. Joseph, MO-KS",0.4187,0.0224
"2015","31000US20740","Eau Claire, WI",0.4224,0.0218
"2015","31000US10380","Aguadilla-Isabela, PR",0.5226,0.0189
"2015","31000US21820","Fairbanks, AK",0.3956,0.03
"2015","31000US41180","St. Louis, MO-IL",0.4667,0.0061
"2015","31000US46700","Vallejo-Fairfield, CA",0.425,0.0127
"2015","31000US21780","Evansville, IN-KY",0.4669,0.0254
"2015","31000US41740","San Diego-Carlsbad, CA",0.4589,0.0067
"2015","31000US41400","Salem, OH",0.4515,0.0337
"2015","31000US20940","El Centro, CA",0.4621,0.0168
"2015","31000US10300","Adrian, MI",0.4162,0.029499999999999995
"2015","31000US41420","Salem, OR",0.4275,0.014
"2015","31000US21700","Eureka-Arcata-Fortuna, CA",0.4833,0.0251
"2015","31000US49780","Zanesville, OH",0.4376,0.027099999999999996
"2015","31000US46540","Utica-Rome, NY",0.4646,0.0248
"2015","31000US41500","Salinas, CA",0.4704,0.027000000000000003
"2015","31000US21660","Eugene, OR",0.4618,0.0165
"2015","31000US10180","Abilene, TX",0.4671,0.0254
"2015","31000US21020","Elizabeth City, NC",0.4475,0.0348
"2015","31000US41540","Salisbury, MD-DE",0.4385,0.0217
"2015","31000US21500","Erie, PA",0.4603,0.0186
"2015","31000US21060","Elizabethtown-Fort Knox, KY",0.4153,0.0169
"2015","31000US41700","San Antonio-New Braunfels, TX",0.4579,0.006499999999999999
"2015","31000US41620","Salt Lake City, UT",0.4264,0.0088
"2015","31000US21340","El Paso, TX",0.4409,0.012900000000000002
"2015","31000US21300","Elmira, NY",0.4248,0.0287
"2015","31000US41660","San Angelo, TX",0.4743,0.03
"2015","31000US46660","Valdosta, GA",0.4728,0.0219
"2015","31000US26580","Huntington-Ashland, WV-KY-OH",0.4789,0.0176
"2014","31000US14500","Boulder, CO",0.4678,0.014899999999999998
"2014","31000US33980","Morehead City, NC",0.4415,0.0248
"2014","31000US24340","Grand Rapids-Wyoming, MI",0.4363,0.0083
"2014","31000US28180","Kapaa, HI",0.433,0.0253
"2014","31000US49300","Wooster, OH",0.4297,0.025999999999999995
"2014","31000US12420","Austin-Round Rock, TX",0.4655,0.0078
"2014","31000US34060","Morgantown, WV",0.4927,0.0231
"2014","31000US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV",0.4411,0.0033
"2014","31000US46100","Tullahoma-Manchester, TN",0.4253,0.0265
"2014","31000US28300","Keene, NH",0.503,0.0489
"2014","31000US43340","Shreveport-Bossier City, LA",0.4944,0.0203
"2014","31000US34100","Morristown, TN",0.4692,0.0372
"2014","31000US24420","Grants Pass, OR",0.4837,0.06169999999999999
"2014","31000US20700","East Stroudsburg, PA",0.4019,0.0241
"2014","31000US17900","Columbia, SC",0.4529,0.0103
"2014","31000US16300","Cedar Rapids, IA",0.4381,0.0208
"2014","31000US34180","Moses Lake, WA",0.4192,0.0497
"2014","31000US28420","Kennewick-Richland, WA",0.44,0.0178
"2014","31000US10740","Albuquerque, NM",0.4707,0.0097
"2014","31000US24500","Great Falls, MT",0.4375,0.0287
"2014","31000US11500","Anniston-Oxford-Jacksonville, AL",0.4561,0.0227
"2014","31000US34340","Mount Airy, NC",0.4441,0.0308
"2014","31000US44980","Sunbury, PA",0.4251,0.0229
"2014","31000US28580","Key West, FL",0.4863,0.0395
"2014","31000US20740","Eau Claire, WI",0.4309,0.0242
"2014","31000US14540","Bowling Green, KY",0.4302,0.0254
"2014","31000US34380","Mount Pleasant, MI",0.4624,0.0221
"2014","31000US17980","Columbus, GA-AL",0.4644,0.0175
"2014","31000US24540","Greeley, CO",0.4085,0.015
"2014","31000US28660","Killeen-Temple, TX",0.4223,0.015499999999999998
"2014","31000US43320","Show Low, AZ",0.465,0.0231
"2014","31000US34580","Mount Vernon-Anacortes, WA",0.4751,0.0245
"2014","31000US48300","Wenatchee, WA",0.4421,0.0313
"2014","31000US16500","Centralia, WA",0.4106,0.0209
"2014","31000US20940","El Centro, CA",0.484,0.024
"2014","31000US13380","Bellingham, WA",0.4333,0.0209
"2014","31000US34620","Muncie, IN",0.4564,0.025899999999999996
"2014","31000US28700","Kingsport-Bristol-Bristol, TN-VA",0.4622,0.0179
"2014","31000US24580","Green Bay, WI",0.4074,0.0117
"2014","31000US10380","Aguadilla-Isabela, PR",0.5164,0.0208
"2014","31000US18020","Columbus, IN",0.4358,0.027300000000000005
"2014","31000US34740","Muskegon, MI",0.4403,0.0192
"2014","31000US46700","Vallejo-Fairfield, CA",0.4184,0.0166
"2014","31000US28740","Kingston, NY",0.4676,0.023
"2014","31000US46060","Tucson, AZ",0.4745,0.0098
"2014","31000US24620","Greeneville, TN",0.4377,0.0473
"2014","31000US34780","Muskogee, OK",0.4519,0.0368
"2014","31000US21020","Elizabeth City, NC",0.4129,0.028200000000000003
"2014","31000US44940","Sumter, SC",0.4422,0.0208
"2014","31000US28900","Klamath Falls, OR",0.4439,0.0365
"2014","31000US43300","Sherman-Denison, TX",0.4269,0.0232
"2014","31000US34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC",0.4356,0.0144
"2014","31000US10140","Aberdeen, WA",0.4397,0.0347
"2014","31000US12540","Bakersfield, CA",0.4608,0.0111
"2014","31000US16540","Chambersburg-Waynesboro, PA",0.3976,0.0142
"2014","31000US24640","Greenfield Town, MA",0.4411,0.0192
"2014","31000US34860","Nacogdoches, TX",0.4441,0.029700000000000004
"2014","31000US28940","Knoxville, TN",0.4859,0.012900000000000002
"2014","31000US14580","Bozeman, MT",0.4505,0.0218
"2014","31000US21060","Elizabethtown-Fort Knox, KY",0.4235,0.0296
"2014","31000US18140","Columbus, OH",0.4622,0.0066
"2014","31000US34900","Napa, CA",0.4689,0.0204
"2014","31000US49020","Winchester, VA-WV",0.4448,0.0246
"2014","31000US29020","Kokomo, IN",0.432,0.0204
"2014","31000US24660","Greensboro-High Point, NC",0.4625,0.0108
"2014","31000US13460","Bend-Redmond, OR",0.4576,0.0323
"2014","31000US34940","Naples-Immokalee-Marco Island, FL",0.5223,0.0212
"2014","31000US12020","Athens-Clarke County, GA",0.4952,0.0219
"2014","31000US21140","Elkhart-Goshen, IN",0.4086,0.0172
"2014","31000US29100","La Crosse-Onalaska, WI-MN",0.419,0.0197
"2014","31000US43140","Shelby, NC",0.4588,0.043
"2014","31000US34980","Nashville-Davidson--Murfreesboro--Franklin, TN",0.4716,0.0087
"2014","31000US47700","Warsaw, IN",0.4214,0.0349
"2014","31000US24780","Greenville, NC",0.5009,0.0334
"2014","31000US18180","Concord, NH",0.4318,0.0221
"2014","31000US44700","Stockton-Lodi, CA",0.4703,0.0101
"2014","31000US35100","New Bern, NC",0.4118,0.0225
"2014","31000US29180","Lafayette, LA",0.4773,0.0166
"2014","31000US16580","Champaign-Urbana, IL",0.4883,0.0178
"2014","31000US11100","Amarillo, TX",0.4661,0.0216
"2014","31000US46020","Truckee-Grass Valley, CA",0.4454,0.0322
"2014","31000US35260","New Castle, PA",0.4502,0.028299999999999995
"2014","31000US24860","Greenville-Anderson-Mauldin, SC",0.4692,0.014100000000000001
"2014","31000US29200","Lafayette-West Lafayette, IN",0.4597,0.0257
"2014","31000US21300","Elmira, NY",0.4591,0.027099999999999996
"2014","31000US14660","Brainerd, MN",0.4249,0.0216
"2014","31000US35300","New Haven-Milford, CT",0.4788,0.0114
"2014","31000US49620","York-Hanover, PA",0.4298,0.0133
"2014","31000US18260","Cookeville, TN",0.4942,0.0437
"2014","31000US29300","LaGrange, GA",0.4516,0.0407
"2014","31000US43100","Sheboygan, WI",0.4085,0.0291
"2014","31000US35380","New Orleans-Metairie, LA",0.5083,0.011
"2014","31000US24940","Greenwood, SC",0.4731,0.025800000000000003
"2014","31000US46660","Valdosta, GA",0.4961,0.0359
"2014","31000US21340","El Paso, TX",0.4607,0.0119
"2014","31000US11540","Appleton, WI",0.4032,0.0176
"2014","31000US35420","New Philadelphia-Dover, OH",0.4206,0.0292
"2014","31000US29340","Lake Charles, LA",0.4478,0.0157
"2014","31000US16620","Charleston, WV",0.4676,0.0234
"2014","31000US25020","Guayama, PR",0.4941,0.0265
"2014","31000US13740","Billings, MT",0.4757,0.0248
"2014","31000US35620","New York-Newark-Jersey City, NY-NJ-PA",0.5112,0.0027
"2014","31000US44660","Stillwater, OK",0.5212,0.0381
"2014","31000US29380","Lake City, FL",0.4963,0.05970000000000001
"2014","31000US48660","Wichita Falls, TX",0.4626,0.0303
"2014","31000US18300","Coos Bay, OR",0.4903,0.0508
"2014","31000US35660","Niles-Benton Harbor, MI",0.4599,0.0173
"2014","31000US14700","Branson, MO",0.4164,0.0219
"2014","31000US25060","Gulfport-Biloxi-Pascagoula, MS",0.4364,0.0163
"2014","31000US29420","Lake Havasu City-Kingman, AZ",0.4257,0.0177
"2014","31000US43060","Shawnee, OK",0.4256,0.0178
"2014","31000US35840","North Port-Sarasota-Bradenton, FL",0.4779,0.012999999999999998
"2014","31000US21500","Erie, PA",0.4629,0.0164
"2014","31000US48260","Weirton-Steubenville, WV-OH",0.4339,0.026200000000000005
"2014","31000US16660","Charleston-Mattoon, IL",0.453,0.0303
"2014","31000US45940","Trenton, NJ",0.491,0.0132
"2014","31000US35900","North Wilkesboro, NC",0.4713,0.0292
"2014","31000US29460","Lakeland-Winter Haven, FL",0.4357,0.0095
"2014","31000US25180","Hagerstown-Martinsburg, MD-WV",0.4226,0.023
"2014","31000US12580","Baltimore-Columbia-Towson, MD",0.4522,0.0051
"2014","31000US18500","Corning, NY",0.4372,0.0253
"2014","31000US35980","Norwich-New London, CT",0.4397,0.0146
"2014","31000US21660","Eugene, OR",0.4571,0.014100000000000001
"2014","31000US29540","Lancaster, PA",0.4253,0.0132
"2014","31000US10580","Albany-Schenectady-Troy, NY",0.4357,0.0119
"2014","31000US25220","Hammond, LA",0.4542,0.0302
"2014","31000US36020","Oak Harbor, WA",0.4191,0.0244
"2014","31000US12060","Atlanta-Sandy Springs-Roswell, GA",0.473,0.0049
"2014","31000US44620","Stevens Point, WI",0.4181,0.028599999999999997
"2014","31000US29620","Lansing-East Lansing, MI",0.4485,0.0113
"2014","31000US42940","Sevierville, TN",0.4554,0.0272
"2014","31000US36100","Ocala, FL",0.4239,0.0182
"2014","31000US16700","Charleston-North Charleston, SC",0.4748,0.0121
"2014","31000US47580","Warner Robins, GA",0.4425,0.0238
"2014","31000US21700","Eureka-Arcata-Fortuna, CA",0.4603,0.0219
"2014","31000US25260","Hanford-Corcoran, CA",0.4596,0.0307
"2014","31000US36140","Ocean City, NJ",0.4873,0.0324
"2014","31000US29700","Laredo, TX",0.4976,0.0307
"2014","31000US18580","Corpus Christi, TX",0.4639,0.0189
"2014","31000US49700","Yuba City, CA",0.4436,0.0255
"2014","31000US14740","Bremerton-Silverdale, WA",0.4488,0.0226
"2014","31000US36220","Odessa, TX",0.4569,0.028599999999999997
"2014","31000US46540","Utica-Rome, NY",0.4516,0.0193
"2014","31000US29740","Las Cruces, NM",0.4841,0.0326
"2014","31000US25420","Harrisburg-Carlisle, PA",0.4432,0.0157
"2014","31000US21780","Evansville, IN-KY",0.4561,0.0145
"2014","31000US36260","Ogden-Clearfield, UT",0.4023,0.0116
"2014","31000US13780","Binghamton, NY",0.4484,0.0154
"2014","31000US10780","Alexandria, LA",0.4624,0.0268
"2014","31000US29820","Las Vegas-Henderson-Paradise, NV",0.4422,0.007
"2014","31000US42860","Seneca, SC",0.4675,0.0344
"2014","31000US36300","Ogdensburg-Massena, NY",0.4445,0.0234
"2014","31000US45900","Traverse City, MI",0.4563,0.0381
"2014","31000US25500","Harrisonburg, VA",0.4268,0.018
"2014","31000US18700","Corvallis, OR",0.4804,0.0266
"2014","31000US44420","Staunton-Waynesboro, VA",0.4158,0.0197
"2014","31000US36420","Oklahoma City, OK",0.4634,0.0076
"2014","31000US29860","Laurel, MS",0.476,0.0348
"2014","31000US16740","Charlotte-Concord-Gastonia, NC-SC",0.4791,0.007
"2014","31000US21820","Fairbanks, AK",0.4183,0.0357
"2014","31000US12620","Bangor, ME",0.4548,0.0187
"2014","31000US36460","Olean, NY",0.4245,0.0184
"2014","31000US25540","Hartford-West Hartford-East Hartford, CT",0.465,0.0085
"2014","31000US29940","Lawrence, KS",0.4461,0.0199
"2014","31000US49660","Youngstown-Warren-Boardman, OH-PA",0.445,0.012
"2014","31000US14860","Bridgeport-Stamford-Norwalk, CT",0.5491,0.0093
"2014","31000US36500","Olympia-Tumwater, WA",0.4081,0.013100000000000002
"2014","31000US18880","Crestview-Fort Walton Beach-Destin, FL",0.4435,0.018
"2014","31000US22020","Fargo, ND-MN",0.47,0.0205
"2014","31000US30020","Lawton, OK",0.4543,0.0388
"2014","31000US42700","Sebring, FL",0.4478,0.0491
"2014","31000US36540","Omaha-Council Bluffs, NE-IA",0.4306,0.0084
"2014","31000US25620","Hattiesburg, MS",0.4753,0.0333
"2014","31000US11640","Arecibo, PR",0.5242,0.021
"2014","31000US16820","Charlottesville, VA",0.4962,0.0235
"2014","31000US13820","Birmingham-Hoover, AL",0.4761,0.0107
"2014","31000US36660","Opelousas, LA",0.5037,0.029499999999999995
"2014","31000US30140","Lebanon, PA",0.3955,0.0229
"2014","31000US12100","Atlantic City-Hammonton, NJ",0.4471,0.0112
"2014","31000US25740","Helena, MT",0.4114,0.0218
"2014","31000US22060","Faribault-Northfield, MN",0.4369,0.033
"2014","31000US36700","Orangeburg, SC",0.5129,0.0267
"2014","31000US44340","Statesboro, GA",0.4901,0.05419999999999999
"2014","31000US30300","Lewiston, ID-WA",0.4398,0.0374
"2014","31000US18980","Cullman, AL",0.4533,0.0301
"2014","31000US49220","Wisconsin Rapids-Marshfield, WI",0.3968,0.0181
"2014","31000US36740","Orlando-Kissimmee-Sanford, FL",0.4766,0.0086
"2014","31000US45860","Torrington, CT",0.416,0.0192
"2014","31000US25840","Hermiston-Pendleton, OR",0.4259,0.027399999999999997
"2014","31000US30340","Lewiston-Auburn, ME",0.4186,0.021
"2014","31000US42680","Sebastian-Vero Beach, FL",0.5145,0.0329
"2014","31000US36780","Oshkosh-Neenah, WI",0.4323,0.0301
"2014","31000US48140","Wausau, WI",0.4152,0.0158
"2014","31000US46520","Urban Honolulu, HI",0.4166,0.0095
"2014","31000US22100","Farmington, MO",0.4635,0.069
"2014","31000US16860","Chattanooga, TN-GA",0.4574,0.0126
"2014","31000US36860","Ottawa-Peru, IL",0.4253,0.0187
"2014","31000US30460","Lexington-Fayette, KY",0.4728,0.0114
"2014","31000US25860","Hickory-Lenoir-Morganton, NC",0.4528,0.0169
"2014","31000US47460","Walla Walla, WA",0.4396,0.0369
"2014","31000US19060","Cumberland, MD-WV",0.4465,0.0291
"2014","31000US36980","Owensboro, KY",0.4342,0.0178
"2014","31000US15180","Brownsville-Harlingen, TX",0.4921,0.014
"2014","31000US30620","Lima, OH",0.4449,0.0233
"2014","31000US22140","Farmington, NM",0.4834,0.0374
"2014","31000US25900","Hilo, HI",0.4871,0.0368
"2014","31000US37020","Owosso, MI",0.4071,0.0217
"2014","31000US12700","Barnstable Town, MA",0.4653,0.0229
"2014","31000US44300","State College, PA",0.4565,0.0185
"2014","31000US30700","Lincoln, NE",0.4386,0.0151
"2014","31000US42660","Seattle-Tacoma-Bellevue, WA",0.4515,0.0058
"2014","31000US37100","Oxnard-Thousand Oaks-Ventura, CA",0.4489,0.0119
"2014","31000US48980","Wilson, NC",0.4577,0.0326
"2014","31000US13900","Bismarck, ND",0.4496,0.0261
"2014","31000US19100","Dallas-Fort Worth-Arlington, TX",0.4761,0.004
"2014","31000US25940","Hilton Head Island-Bluffton-Beaufort, SC",0.4651,0.0238
"2014","31000US37140","Paducah, KY-IL",0.4849,0.0313
"2014","31000US30780","Little Rock-North Little Rock-Conway, AR",0.4466,0.014899999999999998
"2014","31000US22180","Fayetteville, NC",0.4486,0.0198
"2014","31000US16940","Cheyenne, WY",0.4062,0.0233
"2014","31000US48620","Wichita, KS",0.4566,0.0108
"2014","31000US37260","Palatka, FL",0.4633,0.0279
"2014","31000US45820","Topeka, KS",0.4262,0.0222
"2014","31000US30860","Logan, UT-ID",0.4078,0.029
"2014","31000US25980","Hinesville, GA",0.3769,0.0224
"2014","31000US15260","Brunswick, GA",0.4624,0.0268
"2014","31000US37340","Palm Bay-Melbourne-Titusville, FL",0.4578,0.0157
"2014","31000US11180","Ames, IA",0.4699,0.0257
"2014","31000US22220","Fayetteville-Springdale-Rogers, AR-MO",0.4819,0.022
"2014","31000US30940","London, KY",0.4233,0.0199
"2014","31000US42620","Searcy, AR",0.5382,0.0808
"2014","31000US37460","Panama City, FL",0.4706,0.0279
"2014","31000US19140","Dalton, GA",0.4608,0.0335
"2014","31000US26020","Hobbs, NM",0.4295,0.0303
"2014","31000US10500","Albany, GA",0.4678,0.019
"2014","31000US44220","Springfield, OH",0.4331,0.0187
"2014","31000US37620","Parkersburg-Vienna, WV",0.433,0.0241
"2014","31000US30980","Longview, TX",0.4501,0.0211
"2014","31000US16980","Chicago-Naperville-Elgin, IL-IN-WI",0.4787,0.0037
"2014","31000US46380","Ukiah, CA",0.5021,0.0436
"2014","31000US22300","Findlay, OH",0.4135,0.0244
"2014","31000US37860","Pensacola-Ferry Pass-Brent, FL",0.4473,0.019
"2014","31000US26090","Holland, MI",0.409,0.0308
"2014","31000US31020","Longview, WA",0.4535,0.036
"2014","31000US10180","Abilene, TX",0.4626,0.0231
"2014","31000US49340","Worcester, MA-CT",0.4502,0.0099
"2014","31000US37900","Peoria, IL",0.4393,0.0152
"2014","31000US19180","Danville, IL",0.4453,0.0308
"2014","31000US15380","Buffalo-Cheektowaga-Niagara Falls, NY",0.4627,0.0107
"2014","31000US31080","Los Angeles-Long Beach-Anaheim, CA",0.4981,0.003
"2014","31000US42540","Scranton--Wilkes-Barre--Hazleton, PA",0.4488,0.0096
"2014","31000US37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0.4814,0.0038
"2014","31000US26140","Homosassa Springs, FL",0.4818,0.0483
"2014","31000US22380","Flagstaff, AZ",0.4619,0.0232
"2014","31000US13980","Blacksburg-Christiansburg-Radford, VA",0.4591,0.0165
"2014","31000US17020","Chico, CA",0.5128,0.0277
"2014","31000US38060","Phoenix-Mesa-Scottsdale, AZ",0.4643,0.0045
"2014","31000US31140","Louisville/Jefferson County, KY-IN",0.465,0.0072
"2014","31000US45780","Toledo, OH",0.4883,0.0125
"2014","31000US26300","Hot Springs, AR",0.4894,0.0347
"2014","31000US47380","Waco, TX",0.4628,0.0183
"2014","31000US38220","Pine Bluff, AR",0.4907,0.0303
"2014","31000US44180","Springfield, MO",0.4453,0.0118
"2014","31000US31180","Lubbock, TX",0.4881,0.0191
"2014","31000US19260","Danville, VA",0.4374,0.0235
"2014","31000US22420","Flint, MI",0.4602,0.0138
"2014","31000US38240","Pinehurst-Southern Pines, NC",0.4425,0.0256
"2014","31000US12940","Baton Rouge, LA",0.4654,0.0103
"2014","31000US26380","Houma-Thibodaux, LA",0.4532,0.0192
"2014","31000US31260","Lufkin, TX",0.4601,0.0555
"2014","31000US42340","Savannah, GA",0.4449,0.0165
"2014","31000US38300","Pittsburgh, PA",0.4683,0.0061
"2014","31000US12180","Auburn, NY",0.4046,0.0197
"2014","31000US10300","Adrian, MI",0.4331,0.0313
"2014","31000US48060","Watertown-Fort Drum, NY",0.4137,0.025800000000000003
"2014","31000US22500","Florence, SC",0.4758,0.0198
"2014","31000US38340","Pittsfield, MA",0.4769,0.0197
"2014","31000US31300","Lumberton, NC",0.5036,0.035
"2014","31000US26420","Houston-The Woodlands-Sugar Land, TX",0.4883,0.0046
"2014","31000US19300","Daphne-Fairhope-Foley, AL",0.4648,0.0247
"2014","31000US17060","Chillicothe, OH",0.458,0.0398
"2014","31000US38460","Plattsburgh, NY",0.4333,0.0249
"2014","31000US15500","Burlington, NC",0.4698,0.0226
"2014","31000US31340","Lynchburg, VA",0.4459,0.0185
"2014","31000US46340","Tyler, TX",0.4701,0.0221
"2014","31000US26580","Huntington-Ashland, WV-KY-OH",0.4603,0.0145
"2014","31000US38540","Pocatello, ID",0.4441,0.033
"2014","31000US22520","Florence-Muscle Shoals, AL",0.4639,0.0328
